Site_Tn,location,transect,date,ID,cam_ID,start_time,top1,det_conf_mean,track_ID_imgs,top1_imgs,top1_prob_mean,top1_prob_weighted
HLI_4,HLI,4,2024-07-24,cam37_225,seppi-cam37,2024-07-24T12:01:41Z,none_bg,0.6,5,4,0.48,0.38
HLI_4,HLI,4,2024-07-24,cam37_228,seppi-cam37,2024-07-24T12:01:56Z,hfly_syrphus,0.88,4,2,0.76,0.38
HLI_4,HLI,4,2024-07-24,cam37_230,seppi-cam37,2024-07-24T12:04:07Z,none_dirt,0.58,3,2,0.64,0.43
HLI_4,HLI,4,2024-07-24,cam37_268,seppi-cam37,2024-07-24T12:16:23Z,none_dirt,0.61,6,5,0.87,0.72
HLI_4,HLI,4,2024-07-24,cam37_269,seppi-cam37,2024-07-24T12:19:53Z,none_dirt,0.58,3,3,0.78,0.78
HLI_4,HLI,4,2024-07-24,cam37_274,seppi-cam37,2024-07-24T12:20:02Z,none_dirt,0.64,3,3,0.92,0.92
HLI_4,HLI,4,2024-07-24,cam37_277,seppi-cam37,2024-07-24T12:26:51Z,fly,0.87,76,59,0.84,0.65
HLI_4,HLI,4,2024-07-24,cam37_278,seppi-cam37,2024-07-24T12:29:03Z,fly,0.89,37,24,0.82,0.53
HLI_4,HLI,4,2024-07-24,cam37_279,seppi-cam37,2024-07-24T12:31:13Z,none_dirt,0.79,26,26,0.9,0.9
HLI_4,HLI,4,2024-07-24,cam37_282,seppi-cam37,2024-07-24T12:32:47Z,none_bg,0.84,5,3,0.75,0.45
HLI_4,HLI,4,2024-07-24,cam37_285,seppi-cam37,2024-07-24T12:32:59Z,none_bg,0.7,3,2,0.86,0.57
HLI_4,HLI,4,2024-07-24,cam37_287,seppi-cam37,2024-07-24T12:33:03Z,none_bg,0.76,5,5,0.9,0.9
HLI_4,HLI,4,2024-07-24,cam37_299,seppi-cam37,2024-07-24T12:33:27Z,fly_small,0.73,4,2,0.88,0.44
HLI_4,HLI,4,2024-07-24,cam37_301,seppi-cam37,2024-07-24T12:33:33Z,fly_small,0.77,4,3,0.83,0.62
HLI_4,HLI,4,2024-07-24,cam37_307,seppi-cam37,2024-07-24T12:33:42Z,fly_small,0.74,5,4,0.81,0.65
HLI_4,HLI,4,2024-07-24,cam37_331,seppi-cam37,2024-07-24T12:49:52Z,none_dirt,0.54,11,11,0.91,0.91
HLI_4,HLI,4,2024-07-24,cam37_342,seppi-cam37,2024-07-24T13:02:09Z,hfly_eupeo,0.91,35,33,0.83,0.78
HLI_4,HLI,4,2024-07-24,cam37_350,seppi-cam37,2024-07-24T13:02:55Z,fly_small,0.82,7,7,0.9,0.9
HLI_4,HLI,4,2024-07-24,cam37_352,seppi-cam37,2024-07-24T13:03:04Z,none_bg,0.78,4,2,0.89,0.44
HLI_4,HLI,4,2024-07-24,cam37_378,seppi-cam37,2024-07-24T13:07:46Z,fly_small,0.52,5,5,0.86,0.86
HLI_4,HLI,4,2024-07-24,cam37_387,seppi-cam37,2024-07-24T13:10:32Z,none_dirt,0.58,13,7,0.69,0.37
HLI_4,HLI,4,2024-07-24,cam37_388,seppi-cam37,2024-07-24T13:11:04Z,none_dirt,0.57,4,4,0.67,0.67
HLI_4,HLI,4,2024-07-24,cam37_394,seppi-cam37,2024-07-24T13:11:26Z,fly_small,0.58,11,10,0.68,0.62
HLI_4,HLI,4,2024-07-24,cam37_398,seppi-cam37,2024-07-24T13:12:00Z,fly_small,0.67,3,2,0.45,0.3
HLI_4,HLI,4,2024-07-24,cam37_403,seppi-cam37,2024-07-24T13:31:25Z,fly_small,0.63,30,16,0.78,0.42
HLI_4,HLI,4,2024-07-24,cam37_404,seppi-cam37,2024-07-24T13:33:26Z,fly,0.87,6,5,0.58,0.48
HLI_4,HLI,4,2024-07-24,cam37_420,seppi-cam37,2024-07-24T13:59:05Z,fly,0.88,31,14,0.7,0.32
HLI_4,HLI,4,2024-07-24,cam37_421,seppi-cam37,2024-07-24T14:02:48Z,fly,0.88,48,44,0.83,0.76
HLI_4,HLI,4,2024-07-24,cam37_422,seppi-cam37,2024-07-24T14:03:18Z,fly,0.87,15,10,0.67,0.45
HLI_4,HLI,4,2024-07-24,cam37_425,seppi-cam37,2024-07-24T14:03:38Z,fly,0.87,6,5,0.87,0.72
HLI_4,HLI,4,2024-07-24,cam37_434,seppi-cam37,2024-07-24T14:04:05Z,fly,0.86,27,27,0.88,0.88
HLI_4,HLI,4,2024-07-24,cam37_435,seppi-cam37,2024-07-24T14:05:05Z,fly,0.86,3,2,0.53,0.35
HLI_4,HLI,4,2024-07-24,cam37_442,seppi-cam37,2024-07-24T14:05:10Z,fly,0.83,4,3,0.85,0.64
HLI_4,HLI,4,2024-07-24,cam37_445,seppi-cam37,2024-07-24T14:05:41Z,fly,0.86,4,4,0.88,0.88
HLI_4,HLI,4,2024-07-24,cam37_450,seppi-cam37,2024-07-24T14:06:19Z,fly,0.86,7,4,0.72,0.41
HLI_4,HLI,4,2024-07-24,cam37_454,seppi-cam37,2024-07-24T14:07:00Z,fly_small,0.88,153,100,0.72,0.47
HLI_4,HLI,4,2024-07-24,cam37_458,seppi-cam37,2024-07-24T14:11:17Z,bug,0.88,7,6,0.69,0.59
HLI_4,HLI,4,2024-07-24,cam37_462,seppi-cam37,2024-07-24T14:11:24Z,bug,0.89,7,7,0.89,0.89
HLI_4,HLI,4,2024-07-24,cam37_470,seppi-cam37,2024-07-24T14:16:59Z,fly,0.74,12,12,0.89,0.89
HLI_4,HLI,4,2024-07-24,cam37_472,seppi-cam37,2024-07-24T14:19:26Z,fly,0.86,4,4,0.88,0.88
HLI_4,HLI,4,2024-07-24,cam37_478,seppi-cam37,2024-07-24T14:21:41Z,fly,0.86,179,147,0.85,0.7
HLI_4,HLI,4,2024-07-24,cam37_489,seppi-cam37,2024-07-24T14:23:26Z,fly,0.9,43,43,0.88,0.88
HLI_4,HLI,4,2024-07-24,cam37_490,seppi-cam37,2024-07-24T14:23:39Z,bug,0.84,10,5,0.76,0.38
HLI_4,HLI,4,2024-07-24,cam37_492,seppi-cam37,2024-07-24T14:24:10Z,fly,0.89,70,67,0.87,0.83
HLI_4,HLI,4,2024-07-24,cam37_497,seppi-cam37,2024-07-24T14:24:38Z,fly,0.87,20,9,0.68,0.31
HLI_4,HLI,4,2024-07-24,cam37_498,seppi-cam37,2024-07-24T14:24:46Z,fly,0.78,12,12,0.87,0.87
HLI_4,HLI,4,2024-07-24,cam37_502,seppi-cam37,2024-07-24T14:25:29Z,fly,0.88,11,11,0.89,0.89
HLI_4,HLI,4,2024-07-24,cam37_504,seppi-cam37,2024-07-24T14:25:33Z,fly,0.9,90,85,0.84,0.79
HLI_4,HLI,4,2024-07-24,cam37_506,seppi-cam37,2024-07-24T14:25:57Z,fly,0.88,24,24,0.89,0.89
HLI_4,HLI,4,2024-07-24,cam37_548,seppi-cam37,2024-07-24T14:27:16Z,fly,0.92,6,4,0.71,0.47
HLI_4,HLI,4,2024-07-24,cam37_550,seppi-cam37,2024-07-24T14:27:24Z,bug,0.85,5,3,0.77,0.46
HLI_4,HLI,4,2024-07-24,cam37_554,seppi-cam37,2024-07-24T14:29:40Z,bug,0.81,7,3,0.47,0.2
HLI_4,HLI,4,2024-07-24,cam37_555,seppi-cam37,2024-07-24T14:29:49Z,fly,0.87,8,7,0.9,0.79
HLI_4,HLI,4,2024-07-24,cam37_558,seppi-cam37,2024-07-24T14:31:57Z,fly,0.81,42,40,0.84,0.8
HLI_4,HLI,4,2024-07-24,cam37_559,seppi-cam37,2024-07-24T14:32:41Z,fly,0.87,14,9,0.84,0.54
HLI_4,HLI,4,2024-07-24,cam37_561,seppi-cam37,2024-07-24T14:33:08Z,fly,0.88,19,12,0.85,0.54
HLI_4,HLI,4,2024-07-24,cam37_562,seppi-cam37,2024-07-24T14:33:30Z,fly,0.83,47,29,0.81,0.5
HLI_4,HLI,4,2024-07-24,cam37_567,seppi-cam37,2024-07-24T14:33:33Z,none_dirt,0.74,11,10,0.77,0.7
HLI_4,HLI,4,2024-07-24,cam37_572,seppi-cam37,2024-07-24T14:33:48Z,none_dirt,0.72,116,111,0.88,0.84
HLI_4,HLI,4,2024-07-24,cam37_573,seppi-cam37,2024-07-24T14:34:21Z,fly,0.8,10,6,0.59,0.35
HLI_4,HLI,4,2024-07-24,cam37_574,seppi-cam37,2024-07-24T14:34:32Z,fly,0.84,14,7,0.66,0.33
HLI_4,HLI,4,2024-07-24,cam37_576,seppi-cam37,2024-07-24T14:34:47Z,bug,0.86,20,11,0.71,0.39
HLI_4,HLI,4,2024-07-24,cam37_584,seppi-cam37,2024-07-24T14:35:51Z,hfly_eupeo,0.84,5,3,0.91,0.55
HLI_4,HLI,4,2024-07-24,cam37_589,seppi-cam37,2024-07-24T14:36:45Z,fly_small,0.84,56,37,0.83,0.55
HLI_4,HLI,4,2024-07-24,cam37_591,seppi-cam37,2024-07-24T14:37:03Z,hfly_syrphus,0.86,13,12,0.87,0.8
HLI_4,HLI,4,2024-07-24,cam37_602,seppi-cam37,2024-07-24T14:38:48Z,fly,0.8,6,2,0.88,0.29
HLI_4,HLI,4,2024-07-24,cam37_603,seppi-cam37,2024-07-24T14:39:15Z,none_bg,0.76,3,1,0.79,0.26
HLI_4,HLI,4,2024-07-24,cam37_605,seppi-cam37,2024-07-24T14:39:26Z,fly_sarco,0.91,24,23,0.87,0.83
HLI_4,HLI,4,2024-07-24,cam37_621,seppi-cam37,2024-07-24T14:39:49Z,fly_sarco,0.91,31,30,0.85,0.82
HLI_4,HLI,4,2024-07-24,cam37_635,seppi-cam37,2024-07-24T14:42:15Z,fly_small,0.8,19,11,0.73,0.42
HLI_4,HLI,4,2024-07-24,cam37_640,seppi-cam37,2024-07-24T14:42:52Z,hfly_episyr,0.84,3,3,0.91,0.91
HLI_4,HLI,4,2024-07-24,cam37_664,seppi-cam37,2024-07-24T14:47:25Z,none_dirt,0.67,14,12,0.83,0.71
HLI_4,HLI,4,2024-07-24,cam37_666,seppi-cam37,2024-07-24T14:47:41Z,none_dirt,0.67,62,56,0.87,0.79
HLI_4,HLI,4,2024-07-24,cam37_667,seppi-cam37,2024-07-24T14:48:52Z,none_dirt,0.66,36,34,0.9,0.85
HLI_4,HLI,4,2024-07-24,cam37_670,seppi-cam37,2024-07-24T14:49:36Z,none_dirt,0.65,5,4,0.89,0.71
HLI_4,HLI,4,2024-07-24,cam37_675,seppi-cam37,2024-07-24T14:59:18Z,fly_sarco,0.95,43,43,0.91,0.91
HLI_4,HLI,4,2024-07-24,cam37_680,seppi-cam37,2024-07-24T15:01:23Z,fly,0.9,20,20,0.87,0.87
HLI_4,HLI,4,2024-07-24,cam37_684,seppi-cam37,2024-07-24T15:04:01Z,none_dirt,0.65,13,13,0.89,0.89
HLI_4,HLI,4,2024-07-24,cam37_700,seppi-cam37,2024-07-24T15:06:23Z,none_bg,0.53,7,5,0.37,0.26
HLI_4,HLI,4,2024-07-24,cam37_702,seppi-cam37,2024-07-24T15:07:04Z,fly_small,0.61,4,2,0.56,0.28
HLI_4,HLI,4,2024-07-24,cam37_706,seppi-cam37,2024-07-24T15:07:35Z,none_dirt,0.65,19,19,0.9,0.9
HLI_4,HLI,4,2024-07-24,cam37_708,seppi-cam37,2024-07-24T15:08:02Z,none_dirt,0.55,4,4,0.92,0.92
HLI_4,HLI,4,2024-07-24,cam37_711,seppi-cam37,2024-07-24T15:09:13Z,fly,0.8,4,3,0.77,0.58
HLI_4,HLI,4,2024-07-24,cam37_716,seppi-cam37,2024-07-24T15:09:49Z,none_dirt,0.62,15,15,0.91,0.91
HLI_4,HLI,4,2024-07-24,cam37_719,seppi-cam37,2024-07-24T15:10:30Z,none_dirt,0.67,38,38,0.92,0.92
HLI_4,HLI,4,2024-07-24,cam37_731,seppi-cam37,2024-07-24T15:12:21Z,fly,0.79,15,13,0.8,0.69
HLI_4,HLI,4,2024-07-24,cam37_732,seppi-cam37,2024-07-24T15:12:45Z,fly,0.76,19,14,0.85,0.63
HLI_4,HLI,4,2024-07-24,cam37_797,seppi-cam37,2024-07-24T15:20:22Z,none_dirt,0.59,5,5,0.88,0.88
HLI_4,HLI,4,2024-07-24,cam37_798,seppi-cam37,2024-07-24T15:20:25Z,none_shadow,0.53,35,34,0.71,0.69
HLI_4,HLI,4,2024-07-24,cam37_801,seppi-cam37,2024-07-24T15:25:05Z,fly,0.86,7,4,0.89,0.51
HLI_4,HLI,4,2024-07-24,cam37_805,seppi-cam37,2024-07-24T15:28:35Z,fly,0.87,9,4,0.48,0.21
HLI_4,HLI,4,2024-07-24,cam37_812,seppi-cam37,2024-07-24T15:29:31Z,none_dirt,0.66,15,14,0.84,0.78
HLI_4,HLI,4,2024-07-24,cam37_815,seppi-cam37,2024-07-24T15:30:01Z,none_dirt,0.62,5,4,0.8,0.64
HLI_4,HLI,4,2024-07-24,cam37_821,seppi-cam37,2024-07-24T15:30:20Z,none_dirt,0.6,6,6,0.91,0.91
HLI_4,HLI,4,2024-07-24,cam37_822,seppi-cam37,2024-07-24T15:33:22Z,fly_small,0.82,13,10,0.87,0.67
HLI_4,HLI,4,2024-07-24,cam37_830,seppi-cam37,2024-07-24T15:34:37Z,fly_small,0.88,6,3,0.65,0.32
HLI_4,HLI,4,2024-07-24,cam37_868,seppi-cam37,2024-07-24T15:37:58Z,fly,0.87,12,11,0.85,0.78
HLI_4,HLI,4,2024-07-24,cam37_872,seppi-cam37,2024-07-24T15:38:18Z,fly,0.86,22,12,0.83,0.45
HLI_4,HLI,4,2024-07-24,cam37_875,seppi-cam37,2024-07-24T15:41:51Z,fly,0.84,8,4,0.86,0.43
HLI_4,HLI,4,2024-07-24,cam37_876,seppi-cam37,2024-07-24T15:41:59Z,fly_sarco,0.86,5,5,0.6,0.6
HLI_4,HLI,4,2024-07-24,cam37_877,seppi-cam37,2024-07-24T15:48:48Z,bug,0.8,42,23,0.75,0.41
HLI_4,HLI,4,2024-07-24,cam37_881,seppi-cam37,2024-07-24T15:57:26Z,fly,0.84,13,5,0.85,0.33
HLI_4,HLI,4,2024-07-24,cam37_883,seppi-cam37,2024-07-24T15:57:45Z,fly,0.89,15,10,0.73,0.49
HLI_4,HLI,4,2024-07-24,cam37_900,seppi-cam37,2024-07-24T16:03:02Z,none_dirt,0.63,4,4,0.91,0.91
HLI_4,HLI,4,2024-07-24,cam37_914,seppi-cam37,2024-07-24T16:08:06Z,none_dirt,0.79,19,14,0.82,0.6
HLI_4,HLI,4,2024-07-24,cam37_924,seppi-cam37,2024-07-24T16:08:29Z,none_dirt,0.77,41,35,0.85,0.73
HLI_4,HLI,4,2024-07-24,cam37_925,seppi-cam37,2024-07-24T16:09:12Z,none_bg,0.82,6,5,0.83,0.69
HLI_4,HLI,4,2024-07-24,cam37_928,seppi-cam37,2024-07-24T16:09:25Z,none_dirt,0.79,3,2,0.92,0.61
HLI_4,HLI,4,2024-07-24,cam37_931,seppi-cam37,2024-07-24T16:09:34Z,none_dirt,0.81,3,3,0.9,0.9
HLI_4,HLI,4,2024-07-24,cam37_933,seppi-cam37,2024-07-24T16:09:39Z,none_dirt,0.8,9,8,0.9,0.8
HLI_4,HLI,4,2024-07-24,cam37_978,seppi-cam37,2024-07-24T16:29:30Z,hfly_myathr,0.93,33,33,0.85,0.85
HLI_4,HLI,4,2024-07-24,cam37_987,seppi-cam37,2024-07-24T16:29:54Z,none_bg,0.58,3,3,0.87,0.87
WUP_5,WUP,5,2024-07-29,cam37_286,seppi-cam37,2024-07-29T12:26:27Z,fly,0.87,39,19,0.77,0.38
WUP_5,WUP,5,2024-07-29,cam37_400,seppi-cam37,2024-07-29T12:40:08Z,bee_bombus,0.92,23,12,0.32,0.17
WUP_5,WUP,5,2024-07-29,cam37_404,seppi-cam37,2024-07-29T12:40:37Z,fly,0.9,31,27,0.66,0.57
WUP_5,WUP,5,2024-07-29,cam37_421,seppi-cam37,2024-07-29T12:42:00Z,fly,0.91,12,11,0.61,0.56
WUP_5,WUP,5,2024-07-29,cam37_423,seppi-cam37,2024-07-29T12:42:13Z,bee_bombus,0.88,3,3,0.79,0.79
WUP_5,WUP,5,2024-07-29,cam37_430,seppi-cam37,2024-07-29T12:42:30Z,fly,0.95,10,10,0.78,0.78
WUP_5,WUP,5,2024-07-29,cam37_433,seppi-cam37,2024-07-29T12:42:41Z,fly,0.91,20,18,0.87,0.78
WUP_5,WUP,5,2024-07-29,cam37_434,seppi-cam37,2024-07-29T12:43:04Z,fly,0.97,3,3,0.82,0.82
WUP_5,WUP,5,2024-07-29,cam37_443,seppi-cam37,2024-07-29T12:43:27Z,fly,0.96,6,6,0.62,0.62
WUP_5,WUP,5,2024-07-29,cam37_448,seppi-cam37,2024-07-29T12:43:34Z,fly,0.9,27,19,0.73,0.51
WUP_5,WUP,5,2024-07-29,cam37_454,seppi-cam37,2024-07-29T12:44:02Z,fly,0.91,6,5,0.8,0.67
WUP_5,WUP,5,2024-07-29,cam37_471,seppi-cam37,2024-07-29T12:44:15Z,fly,0.93,23,18,0.69,0.54
WUP_5,WUP,5,2024-07-29,cam37_483,seppi-cam37,2024-07-29T12:44:43Z,fly,0.94,11,6,0.71,0.39
WUP_5,WUP,5,2024-07-29,cam37_484,seppi-cam37,2024-07-29T12:44:56Z,fly,0.9,10,9,0.66,0.59
WUP_5,WUP,5,2024-07-29,cam37_502,seppi-cam37,2024-07-29T12:49:00Z,fly,0.96,5,5,0.85,0.85
WUP_5,WUP,5,2024-07-29,cam37_505,seppi-cam37,2024-07-29T12:50:45Z,bee_bombus,0.89,6,4,0.62,0.41
WUP_5,WUP,5,2024-07-29,cam37_507,seppi-cam37,2024-07-29T12:51:52Z,fly,0.94,43,23,0.73,0.39
WUP_5,WUP,5,2024-07-29,cam37_511,seppi-cam37,2024-07-29T12:53:21Z,fly,0.92,9,4,0.86,0.38
WUP_5,WUP,5,2024-07-29,cam37_518,seppi-cam37,2024-07-29T12:54:13Z,fly,0.82,6,5,0.3,0.25
WUP_5,WUP,5,2024-07-29,cam37_519,seppi-cam37,2024-07-29T12:54:20Z,fly,0.93,15,11,0.77,0.56
WUP_5,WUP,5,2024-07-29,cam37_524,seppi-cam37,2024-07-29T12:54:39Z,fly,0.93,23,23,0.8,0.8
WUP_5,WUP,5,2024-07-29,cam37_538,seppi-cam37,2024-07-29T12:55:03Z,fly,0.88,6,5,0.84,0.7
WUP_5,WUP,5,2024-07-29,cam37_542,seppi-cam37,2024-07-29T12:55:10Z,hfly_eristal,0.89,12,9,0.35,0.26
WUP_5,WUP,5,2024-07-29,cam37_543,seppi-cam37,2024-07-29T12:55:25Z,fly,0.92,13,13,0.65,0.65
WUP_5,WUP,5,2024-07-29,cam37_544,seppi-cam37,2024-07-29T12:55:40Z,fly,0.88,23,16,0.69,0.48
WUP_5,WUP,5,2024-07-29,cam37_551,seppi-cam37,2024-07-29T12:56:26Z,fly,0.97,3,1,0.82,0.27
WUP_5,WUP,5,2024-07-29,cam37_552,seppi-cam37,2024-07-29T12:56:32Z,fly,0.78,15,7,0.59,0.28
WUP_5,WUP,5,2024-07-29,cam37_555,seppi-cam37,2024-07-29T12:56:49Z,bee_bombus,0.88,4,2,0.6,0.3
WUP_5,WUP,5,2024-07-29,cam37_556,seppi-cam37,2024-07-29T12:56:55Z,bee_bombus,0.7,4,3,0.48,0.36
WUP_5,WUP,5,2024-07-29,cam37_559,seppi-cam37,2024-07-29T12:57:01Z,fly,0.74,19,16,0.56,0.47
WUP_5,WUP,5,2024-07-29,cam37_562,seppi-cam37,2024-07-29T12:57:23Z,fly,0.86,37,9,0.58,0.14
WUP_5,WUP,5,2024-07-29,cam37_568,seppi-cam37,2024-07-29T12:58:06Z,none_bg,0.7,3,2,0.4,0.27
WUP_5,WUP,5,2024-07-29,cam37_569,seppi-cam37,2024-07-29T12:58:11Z,lepi,0.9,3,1,0.63,0.21
WUP_5,WUP,5,2024-07-29,cam37_579,seppi-cam37,2024-07-29T12:58:28Z,fly,0.95,10,7,0.67,0.47
WUP_5,WUP,5,2024-07-29,cam37_582,seppi-cam37,2024-07-29T12:58:40Z,none_dirt,0.91,9,5,0.3,0.17
WUP_5,WUP,5,2024-07-29,cam37_586,seppi-cam37,2024-07-29T12:58:50Z,bee_bombus,0.92,28,20,0.61,0.44
WUP_5,WUP,5,2024-07-29,cam37_593,seppi-cam37,2024-07-29T12:59:21Z,bee_bombus,0.9,19,14,0.71,0.52
WUP_5,WUP,5,2024-07-29,cam37_594,seppi-cam37,2024-07-29T12:59:42Z,lepi,0.86,49,17,0.58,0.2
WUP_5,WUP,5,2024-07-29,cam37_595,seppi-cam37,2024-07-29T13:00:34Z,lepi,0.79,23,11,0.46,0.22
WUP_5,WUP,5,2024-07-29,cam37_596,seppi-cam37,2024-07-29T13:01:01Z,fly,0.93,8,5,0.76,0.48
WUP_5,WUP,5,2024-07-29,cam37_605,seppi-cam37,2024-07-29T13:01:12Z,bee_bombus,0.87,11,4,0.72,0.26
WUP_5,WUP,5,2024-07-29,cam37_607,seppi-cam37,2024-07-29T13:01:32Z,fly,0.95,3,3,0.62,0.62
WUP_5,WUP,5,2024-07-29,cam37_609,seppi-cam37,2024-07-29T13:02:18Z,fly,0.78,8,8,0.71,0.71
WUP_5,WUP,5,2024-07-29,cam37_621,seppi-cam37,2024-07-29T13:02:31Z,bee_bombus,0.92,11,10,0.69,0.63
WUP_5,WUP,5,2024-07-29,cam37_626,seppi-cam37,2024-07-29T13:02:34Z,fly_sarco,0.95,43,37,0.73,0.63
WUP_5,WUP,5,2024-07-29,cam37_643,seppi-cam37,2024-07-29T13:04:03Z,none_shadow,0.91,3,1,0.49,0.16
WUP_5,WUP,5,2024-07-29,cam37_646,seppi-cam37,2024-07-29T13:04:08Z,fly,0.91,17,15,0.68,0.6
WUP_5,WUP,5,2024-07-29,cam37_653,seppi-cam37,2024-07-29T13:04:32Z,fly,0.87,20,20,0.68,0.68
WUP_5,WUP,5,2024-07-29,cam37_661,seppi-cam37,2024-07-29T13:05:00Z,bee_bombus,0.89,20,13,0.75,0.49
WUP_5,WUP,5,2024-07-29,cam37_662,seppi-cam37,2024-07-29T13:05:22Z,bee_bombus,0.89,3,3,0.8,0.8
WUP_5,WUP,5,2024-07-29,cam37_669,seppi-cam37,2024-07-29T13:05:28Z,fly,0.9,14,14,0.76,0.76
WUP_5,WUP,5,2024-07-29,cam37_670,seppi-cam37,2024-07-29T13:05:45Z,fly,0.75,39,38,0.68,0.66
WUP_5,WUP,5,2024-07-29,cam37_685,seppi-cam37,2024-07-29T13:06:28Z,fly,0.85,5,4,0.84,0.67
WUP_5,WUP,5,2024-07-29,cam37_691,seppi-cam37,2024-07-29T13:06:34Z,fly,0.89,5,5,0.85,0.85
WUP_5,WUP,5,2024-07-29,cam37_701,seppi-cam37,2024-07-29T13:06:47Z,fly,0.9,10,3,0.41,0.12
WUP_5,WUP,5,2024-07-29,cam37_711,seppi-cam37,2024-07-29T13:07:39Z,fly,0.94,9,8,0.6,0.53
WUP_5,WUP,5,2024-07-29,cam37_712,seppi-cam37,2024-07-29T13:07:53Z,lepi,0.91,18,13,0.55,0.4
WUP_5,WUP,5,2024-07-29,cam37_720,seppi-cam37,2024-07-29T13:07:58Z,lepi,0.6,13,13,0.48,0.48
WUP_5,WUP,5,2024-07-29,cam37_723,seppi-cam37,2024-07-29T13:08:14Z,bee_bombus,0.86,6,3,0.4,0.2
WUP_5,WUP,5,2024-07-29,cam37_725,seppi-cam37,2024-07-29T13:08:21Z,none_shadow,0.69,8,7,0.54,0.47
WUP_5,WUP,5,2024-07-29,cam37_726,seppi-cam37,2024-07-29T13:08:46Z,fly,0.96,13,13,0.88,0.88
WUP_5,WUP,5,2024-07-29,cam37_737,seppi-cam37,2024-07-29T13:11:00Z,hfly_eristal,0.86,14,8,0.47,0.27
WUP_5,WUP,5,2024-07-29,cam37_742,seppi-cam37,2024-07-29T13:11:37Z,fly,0.85,9,7,0.66,0.51
WUP_5,WUP,5,2024-07-29,cam37_748,seppi-cam37,2024-07-29T13:12:01Z,none_dirt,0.63,8,7,0.74,0.65
WUP_5,WUP,5,2024-07-29,cam37_749,seppi-cam37,2024-07-29T13:12:02Z,fly,0.96,7,7,0.73,0.73
WUP_5,WUP,5,2024-07-29,cam37_775,seppi-cam37,2024-07-29T13:12:14Z,fly,0.96,4,4,0.76,0.76
WUP_5,WUP,5,2024-07-29,cam37_779,seppi-cam37,2024-07-29T13:12:19Z,bee_bombus,0.86,66,31,0.57,0.27
WUP_5,WUP,5,2024-07-29,cam37_783,seppi-cam37,2024-07-29T13:13:28Z,bee_bombus,0.79,29,11,0.33,0.13
WUP_5,WUP,5,2024-07-29,cam37_789,seppi-cam37,2024-07-29T13:13:59Z,none_dirt,0.89,14,5,0.56,0.2
WUP_5,WUP,5,2024-07-29,cam37_796,seppi-cam37,2024-07-29T13:14:16Z,bee_bombus,0.92,6,5,0.56,0.47
WUP_5,WUP,5,2024-07-29,cam37_802,seppi-cam37,2024-07-29T13:14:47Z,fly,0.79,28,22,0.57,0.45
WUP_5,WUP,5,2024-07-29,cam37_808,seppi-cam37,2024-07-29T13:15:21Z,none_dirt,0.83,14,7,0.6,0.3
WUP_5,WUP,5,2024-07-29,cam37_812,seppi-cam37,2024-07-29T13:15:53Z,fly,0.95,9,6,0.42,0.28
WUP_5,WUP,5,2024-07-29,cam37_813,seppi-cam37,2024-07-29T13:16:03Z,none_dirt,0.77,9,5,0.47,0.26
WUP_5,WUP,5,2024-07-29,cam37_815,seppi-cam37,2024-07-29T13:16:47Z,fly,0.82,14,9,0.79,0.51
WUP_5,WUP,5,2024-07-29,cam37_821,seppi-cam37,2024-07-29T13:17:14Z,fly,0.92,30,29,0.8,0.77
WUP_5,WUP,5,2024-07-29,cam37_829,seppi-cam37,2024-07-29T13:18:07Z,fly,0.91,14,12,0.84,0.72
WUP_5,WUP,5,2024-07-29,cam37_844,seppi-cam37,2024-07-29T13:19:25Z,fly,0.9,3,2,0.86,0.57
WUP_5,WUP,5,2024-07-29,cam37_853,seppi-cam37,2024-07-29T13:22:45Z,fly,0.94,3,3,0.47,0.47
WUP_5,WUP,5,2024-07-29,cam37_856,seppi-cam37,2024-07-29T13:22:52Z,fly,0.92,3,3,0.8,0.8
WUP_5,WUP,5,2024-07-29,cam37_862,seppi-cam37,2024-07-29T13:25:52Z,wasp,0.91,14,14,0.87,0.87
WUP_5,WUP,5,2024-07-29,cam37_864,seppi-cam37,2024-07-29T13:26:02Z,wasp,0.59,3,3,0.9,0.9
WUP_5,WUP,5,2024-07-29,cam37_871,seppi-cam37,2024-07-29T13:26:41Z,wasp,0.94,11,11,0.89,0.89
WUP_5,WUP,5,2024-07-29,cam37_888,seppi-cam37,2024-07-29T13:30:51Z,wasp,0.68,3,3,0.57,0.57
WUP_5,WUP,5,2024-07-29,cam37_896,seppi-cam37,2024-07-29T13:32:00Z,wasp,0.93,32,32,0.9,0.9
WUP_5,WUP,5,2024-07-29,cam37_918,seppi-cam37,2024-07-29T13:35:43Z,fly,0.92,17,10,0.8,0.47
WUP_5,WUP,5,2024-07-29,cam37_921,seppi-cam37,2024-07-29T13:36:30Z,none_dirt,0.86,3,2,0.81,0.54
WUP_5,WUP,5,2024-07-29,cam37_929,seppi-cam37,2024-07-29T13:37:41Z,fly_sarco,0.97,20,18,0.6,0.54
WUP_5,WUP,5,2024-07-29,cam37_990,seppi-cam37,2024-07-29T13:44:27Z,wasp,0.97,7,7,0.86,0.86
WUP_5,WUP,5,2024-07-29,cam37_1022,seppi-cam37,2024-07-29T13:46:08Z,fly,0.87,16,12,0.83,0.62
WUP_5,WUP,5,2024-07-29,cam37_1039,seppi-cam37,2024-07-29T13:47:28Z,fly,0.89,47,18,0.63,0.24
