C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-11-748451_ID54_crop.jpg,bee,2024-07-20_10-49-11-748451_ID54_crop.jpg,Correct,0.19
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-12-775340_ID54_crop.jpg,bee,2024-07-20_10-49-12-775340_ID54_crop.jpg,Correct,0.22
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-13-801354_ID54_crop.jpg,bee,2024-07-20_10-49-13-801354_ID54_crop.jpg,Correct,0.2
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-14-829107_ID54_crop.jpg,bee,2024-07-20_10-49-14-829107_ID54_crop.jpg,Correct,0.29
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-16-876733_ID54_crop.jpg,bee,2024-07-20_10-49-16-876733_ID54_crop.jpg,Correct,0.41
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-37-341274_ID59_crop.jpg,bee,2024-07-20_10-49-37-341274_ID59_crop.jpg,Correct,0.57
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-49-40-418436_ID59_crop.jpg,bee,2024-07-20_10-49-40-418436_ID59_crop.jpg,Correct,0.21
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-52-48-682236_ID79_crop.jpg,bee,2024-07-20_10-52-48-682236_ID79_crop.jpg,Correct,0.26
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_10-52-55-847856_ID79_crop.jpg,bee,2024-07-20_10-52-55-847856_ID79_crop.jpg,Correct,0.31
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-17-012427_ID302_crop.jpg,bee,2024-07-20_14-44-17-012427_ID302_crop.jpg,Correct,0.49
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-18-038130_ID302_crop.jpg,bee,2024-07-20_14-44-18-038130_ID302_crop.jpg,Correct,0.37
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-21-122480_ID302_crop.jpg,bee,2024-07-20_14-44-21-122480_ID302_crop.jpg,Correct,0.34
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-30-364358_ID302_crop.jpg,bee,2024-07-20_14-44-30-364358_ID302_crop.jpg,Correct,0.44
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-31-390896_ID302_crop.jpg,bee,2024-07-20_14-44-31-390896_ID302_crop.jpg,Correct,0.4
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-33-445265_ID302_crop.jpg,bee,2024-07-20_14-44-33-445265_ID302_crop.jpg,Correct,0.18
C:/Users/Almas/YOLOv5/yolov5-master/runs/predict-cls\seppi-cam36\top1_classes\prob_0.8-1.0\bee\2024-07-20_14-44-35-502244_ID302_crop.jpg,bee,2024-07-20_14-44-35-502244_ID302_crop.jpg,Correct,0.37
