taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4308898	Ochthebius auriculatus (Rey, 1885)	4308898	Ochthebius auriculatus (Rey, 1885)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Hydraenidae	7829	Ochthebius	1039042	Ochthebius auriculatus	4308898	NE
7560605	Cantharis violacea (Paykull, 1798)	4429869	Ancistronycha tigurina Dietrich, 1857	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cantharidae	7777	Ancistronycha	4407777	Ancistronycha tigurina	4429869	NE
7370321	Oligota flavicornis Boisduval & Lacordaire, 1835	4442894	Holobus flavicornis (Lacordaire, 1835)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Holobus	1041933	Holobus flavicornis	4442894	NE
6097905	Chlaenius tristis (Schaller, 1783)	6097905	Chlaenius tristis (Schaller, 1783)	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Chlaenius	4988973	Chlaenius tristis	6097905	NE
4438611	Tachyporus tersus Erichson, 1839	4438611	Tachyporus tersus Erichson, 1839	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Tachyporus	4405532	Tachyporus tersus	4438611	NE
10547701	BOLD:ACJ9029	10547701	BOLD:ACJ9029	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Apionidae	4207	Trichopterapion	4407796	Trichopterapion holosericeum	4463515	
10085347	BOLD:AAO4929	10085347	BOLD:AAO4929	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Nitidulidae	7840	Meligethes	4405078	Meligethes rotundicollis	4452877	
7480532	Scythropus mustela Schoenherr, 1834	7480532	Scythropus mustela Schoenherr, 1834	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Scythropus	8426848	Scythropus mustela	7480532	NE
10002690	Melasoma lapponica (Linnaeus, 1758)	4459732	Chrysomela lapponica Linnaeus, 1758	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Chrysomela	1048762	Chrysomela lapponica	4459732	NE
9755752	Pteryngium crenatum (Fabricius, 1798)	10607334	Hylesinus crenatus (J.C.Fabricius, 1787)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Hylesinus	1239036	Hylesinus crenatus	10607334	NE
12261783	BOLD:AEN3529	12261783	BOLD:AEN3529	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Donus	1244284	Donus ovalis	9582508	
9840071	BOLD:ABZ8254	9840071	BOLD:ABZ8254	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Monochamus	7372826	Monochamus galloprovincialis	8062758	
10421955	BOLD:ACB2884	10421955	BOLD:ACB2884	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Hydraenidae	7829	Hydraena	1039107	Hydraena polita	5748135	
4470445	Carabus menetriesi Hummel, 1827	4470445	Carabus menetriesi Hummel, 1827	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Carabus	1036775	Carabus menetriesi	4470445	NE
4404341	Zorochros C.G.Thomson, 1859	4404341	Zorochros C.G.Thomson, 1859	6	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Zorochros	4404341			
6097769	Chaetocnema laevicollis (Thomson, 1866)	8231470	Chaetocnema picipes Stephens, 1831	9	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Chaetocnema	1048170	Chaetocnema picipes	8231470	NE
10637793	BOLD:ACC4298	10637793	BOLD:ACC4298	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Latridiidae	7834	Enicmus	4405061	Enicmus rugosus	4451078	
10616293	BOLD:AAO3095	10616293	BOLD:AAO3095	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Mordellidae	4746	Mordellochroa	1046045	Mordellochroa milleri	4456604	
10407400	BOLD:ACZ0836	10407400	BOLD:ACZ0836	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Mecinus	11143432	Mecinus pyraster	1197449	
10764376	BOLD:AEC7843	10764376	BOLD:AEC7843	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Dorytomus	1215122	Dorytomus salicis	1215156	
9871545	BOLD:ACZ0506	9871545	BOLD:ACZ0506	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Tachyerges	1222876	Tachyerges stigma	12372527	
10469843	BOLD:ABA1448	10469843	BOLD:ABA1448	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Dorytomus	1215122	Dorytomus tremulae	8105995	
10399893	BOLD:ABW3871	10399893	BOLD:ABW3871	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Otiorhynchus	1194803	Otiorhynchus raucus	1194901	
4438592	Tachyporus corpulentus J.Sahlberg, 1876	4438592	Tachyporus corpulentus J.Sahlberg, 1876	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Tachyporus	4405532	Tachyporus corpulentus	4438592	NE
1044590	Gnathoncus Jacquelin du Val, 1857	1044590	Gnathoncus Jacquelin du Val, 1857	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Gnathoncus	1044590			
1248591	Apion simum Germar, 1817	4463544	Pseudostenapion simum (Germar, 1817)	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Apionidae	4207	Pseudostenapion	4463543	Pseudostenapion simum	4463544	NE
4438530	Mycetoporus nigricollis Stephens, 1835	4438530	Mycetoporus nigricollis Stephens, 1835	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Mycetoporus	4407377	Mycetoporus nigricollis	4438530	NE
10534402	BOLD:AAW5784	10534402	BOLD:AAW5784	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Tachys	8186901	Tachys micros	7683246	
10468434	BOLD:ACZ1383	10468434	BOLD:ACZ1383	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Timarcha	7397854	Timarcha tenebricosa	4460356	
1248602	Apion aestivum Germar, 1817	4463783	Protapion trifolii (Linnaeus, 1768)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Apionidae	4207	Protapion	4404905	Protapion trifolii	4463783	NE
4441530	Brachygluta sinuata (Aubé, 1833)	4441530	Brachygluta sinuata (Aubé, 1833)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Brachygluta	1040795	Brachygluta sinuata	4441530	NE
1208987	Thamnurgus petzi Reitter, 1901	1208987	Thamnurgus petzi Reitter, 1901	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Thamnurgus	1208983	Thamnurgus petzi	1208987	NE
